NODE_ID,district,continent,population_density,freeway
820,5,1,0.0,0
821,9,1,0.19524679248686555,0
822,12,0,0.0030214886468691517,1
823,4,0,0.0005186137229700782,1
824,20,1,0.017046607589799093,1
825,14,1,0.3443820604748698,0
826,13,1,0.07752147737265778,0
827,4,0,0.0005186137229700782,1
828,4,0,0.0005186137229700782,0
829,10,0,0.43908543597375366,0
830,1,0,0.5737446165640714,0
831,23,1,0.035355926852916636,0
832,33,0,0.17123272227107714,0
833,27,1,0.26194502694536514,0
834,0,0,0.06769036505896413,0
835,3,0,0.30742519560756726,0
836,10,0,0.43908543597375366,0
837,4,0,0.0005186137229700782,0
838,14,1,0.3443820604748698,0
839,1,0,0.5737446165640714,0
840,3,0,0.30742519560756726,0
841,2,0,0.0424361315925951,0
842,12,0,0.0030214886468691517,1
843,4,0,0.0005186137229700782,1
844,16,1,0.46905228979232905,0
845,6,0,0.6750095830796635,0
846,2,0,0.0424361315925951,1
847,12,0,0.0030214886468691517,1
848,23,1,0.035355926852916636,1
849,20,1,0.017046607589799093,1
850,12,0,0.0030214886468691517,1
851,25,0,0.6777604906536788,0
852,23,1,0.035355926852916636,1
853,28,0,0.13876299352860266,0
854,15,1,0.10058851383345735,0
855,14,1,0.3443820604748698,0
856,25,0,0.6777604906536788,1
857,18,0,0.6438025660105076,0
858,0,0,0.06769036505896413,0
859,22,1,0.3224424451509617,0
860,12,0,0.0030214886468691517,0
861,7,1,0.02856885160882996,1
862,7,1,0.02856885160882996,0
863,0,0,0.06769036505896413,1
864,0,0,0.06769036505896413,0
865,28,0,0.13876299352860266,0
866,19,0,0.28931881214909017,0
867,19,0,0.28931881214909017,0
868,23,1,0.035355926852916636,0
869,17,0,0.028005141040384224,1
870,2,0,0.0424361315925951,0
871,20,1,0.017046607589799093,1
872,26,0,1.0,0
873,13,1,0.07752147737265778,0
874,19,0,0.28931881214909017,0
875,8,1,0.23425556382331056,1
876,21,0,0.20413087104557037,0
877,4,0,0.0005186137229700782,0
878,9,1,0.19524679248686555,0
879,24,0,0.8381699700105978,0
880,31,0,0.9898983066134524,0
881,7,1,0.02856885160882996,0
882,4,0,0.0005186137229700782,0
883,5,1,0.0,1
884,19,0,0.28931881214909017,0
885,27,1,0.26194502694536514,0
886,2,0,0.0424361315925951,0
887,9,1,0.19524679248686555,0
888,5,1,0.0,1
889,0,0,0.06769036505896413,0
890,14,1,0.3443820604748698,0
891,13,1,0.07752147737265778,0
892,17,0,0.028005141040384224,1
893,4,0,0.0005186137229700782,1
894,2,0,0.0424361315925951,0
895,4,0,0.0005186137229700782,1
896,8,1,0.23425556382331056,0
897,9,1,0.19524679248686555,0
898,6,0,0.6750095830796635,0
899,25,0,0.6777604906536788,1
900,12,0,0.0030214886468691517,1
901,12,0,0.0030214886468691517,1
902,4,0,0.0005186137229700782,1
903,24,0,0.8381699700105978,0
904,2,0,0.0424361315925951,0
905,1,0,0.5737446165640714,0
906,19,0,0.28931881214909017,1
907,4,0,0.0005186137229700782,1
908,6,0,0.6750095830796635,0
909,12,0,0.0030214886468691517,1
910,3,0,0.30742519560756726,0
911,30,0,0.598525333152946,0
912,20,1,0.017046607589799093,1
913,8,1,0.23425556382331056,0
914,2,0,0.0424361315925951,0
915,5,1,0.0,1
916,16,1,0.46905228979232905,0
917,3,0,0.30742519560756726,0
918,14,1,0.3443820604748698,0
919,25,0,0.6777604906536788,1
920,21,0,0.20413087104557037,0
921,8,1,0.23425556382331056,1
922,13,1,0.07752147737265778,0
923,25,0,0.6777604906536788,0
924,3,0,0.30742519560756726,0
925,3,0,0.30742519560756726,1
926,9,1,0.19524679248686555,0
927,13,1,0.07752147737265778,0
928,3,0,0.30742519560756726,0
929,24,0,0.8381699700105978,0
930,4,0,0.0005186137229700782,0
931,3,0,0.30742519560756726,0
932,13,1,0.07752147737265778,0
933,2,0,0.0424361315925951,1
934,16,1,0.46905228979232905,0
935,2,0,0.0424361315925951,0
936,12,0,0.0030214886468691517,1
937,12,0,0.0030214886468691517,1
938,0,0,0.06769036505896413,0
939,5,1,0.0,0
940,3,0,0.30742519560756726,0
941,1,0,0.5737446165640714,0
942,17,0,0.028005141040384224,1
943,23,1,0.035355926852916636,0
944,4,0,0.0005186137229700782,0
945,14,1,0.3443820604748698,0
946,3,0,0.30742519560756726,1
947,2,0,0.0424361315925951,0
948,13,1,0.07752147737265778,0
949,1,0,0.5737446165640714,0
950,12,0,0.0030214886468691517,0
951,16,1,0.46905228979232905,0
952,4,0,0.0005186137229700782,0
953,12,0,0.0030214886468691517,1
954,16,1,0.46905228979232905,0
955,30,0,0.598525333152946,0
956,19,0,0.28931881214909017,0
957,25,0,0.6777604906536788,0
958,4,0,0.0005186137229700782,0
959,27,1,0.26194502694536514,0
960,0,0,0.06769036505896413,0
961,12,0,0.0030214886468691517,1
962,0,0,0.06769036505896413,1
963,0,0,0.06769036505896413,0
964,0,0,0.06769036505896413,0
965,1,0,0.5737446165640714,0
966,4,0,0.0005186137229700782,1
967,19,0,0.28931881214909017,0
968,5,1,0.0,1
969,20,1,0.017046607589799093,1
970,8,1,0.23425556382331056,1
971,17,0,0.028005141040384224,1
972,2,0,0.0424361315925951,1
973,30,0,0.598525333152946,0
974,12,0,0.0030214886468691517,1
975,4,0,0.0005186137229700782,1
976,11,0,0.03438634467518997,0
977,4,0,0.0005186137229700782,1
978,20,1,0.017046607589799093,1
979,9,1,0.19524679248686555,0
980,9,1,0.19524679248686555,0
981,15,1,0.10058851383345735,1
982,9,1,0.19524679248686555,0
983,29,0,0.615842521815599,0
984,23,1,0.035355926852916636,1
985,0,0,0.06769036505896413,0
986,13,1,0.07752147737265778,0
987,4,0,0.0005186137229700782,0
988,0,0,0.06769036505896413,0
989,16,1,0.46905228979232905,0
990,12,0,0.0030214886468691517,1
991,23,1,0.035355926852916636,1
992,4,0,0.0005186137229700782,0
993,19,0,0.28931881214909017,1
994,13,1,0.07752147737265778,0
995,12,0,0.0030214886468691517,1
996,31,0,0.9898983066134524,0
997,2,0,0.0424361315925951,0
998,10,0,0.43908543597375366,0
999,22,1,0.3224424451509617,0
1000,5,1,0.0,1
1001,4,0,0.0005186137229700782,1
1002,20,1,0.017046607589799093,0
1003,2,0,0.0424361315925951,0
1004,12,0,0.0030214886468691517,1
1005,12,0,0.0030214886468691517,1
1006,12,0,0.0030214886468691517,1
1007,14,1,0.3443820604748698,0
1008,22,1,0.3224424451509617,0
1009,14,1,0.3443820604748698,0
1010,25,0,0.6777604906536788,0
1011,12,0,0.0030214886468691517,1
1012,25,0,0.6777604906536788,0
1013,3,0,0.30742519560756726,0
1014,19,0,0.28931881214909017,0
1015,26,0,1.0,0
1016,20,1,0.017046607589799093,1
1017,14,1,0.3443820604748698,0
1018,28,0,0.13876299352860266,1
1019,20,1,0.017046607589799093,1
1020,21,0,0.20413087104557037,0
1021,2,0,0.0424361315925951,0
1022,8,1,0.23425556382331056,0
1023,23,1,0.035355926852916636,0
1024,20,1,0.017046607589799093,1
1025,10,0,0.43908543597375366,0
1026,13,1,0.07752147737265778,0
1027,8,1,0.23425556382331056,0
1028,24,0,0.8381699700105978,0
1029,19,0,0.28931881214909017,0
1030,21,0,0.20413087104557037,0
1031,7,1,0.02856885160882996,0
1032,16,1,0.46905228979232905,0
1033,3,0,0.30742519560756726,0
1034,8,1,0.23425556382331056,1
1035,19,0,0.28931881214909017,1
1036,12,0,0.0030214886468691517,0
1037,5,1,0.0,1
1038,0,0,0.06769036505896413,1
1039,4,0,0.0005186137229700782,1
1040,26,0,1.0,0
1041,2,0,0.0424361315925951,0
1042,13,1,0.07752147737265778,0
1043,12,0,0.0030214886468691517,1
1044,19,0,0.28931881214909017,0
1045,10,0,0.43908543597375366,0
1046,21,0,0.20413087104557037,0
1047,3,0,0.30742519560756726,1
1048,20,1,0.017046607589799093,0
1049,9,1,0.19524679248686555,0
1050,4,0,0.0005186137229700782,0
1051,12,0,0.0030214886468691517,1
1052,15,1,0.10058851383345735,0
1053,25,0,0.6777604906536788,0
1054,19,0,0.28931881214909017,0
1055,33,0,0.17123272227107714,0
1056,14,1,0.3443820604748698,0
1057,22,1,0.3224424451509617,1
1058,2,0,0.0424361315925951,1
1059,19,0,0.28931881214909017,0
1060,4,0,0.0005186137229700782,1
1061,27,1,0.26194502694536514,0
1062,3,0,0.30742519560756726,1
1063,8,1,0.23425556382331056,1
1064,24,0,0.8381699700105978,0
1065,22,1,0.3224424451509617,0
1066,28,0,0.13876299352860266,1
1067,18,0,0.6438025660105076,0
1068,27,1,0.26194502694536514,0
1069,7,1,0.02856885160882996,0
1070,9,1,0.19524679248686555,0
1071,1,0,0.5737446165640714,0
1072,1,0,0.5737446165640714,0
1073,21,0,0.20413087104557037,0
1074,3,0,0.30742519560756726,0
1075,12,0,0.0030214886468691517,1
1076,20,1,0.017046607589799093,1
1077,13,1,0.07752147737265778,0
1078,12,0,0.0030214886468691517,1
1079,0,0,0.06769036505896413,0
1080,4,0,0.0005186137229700782,1
1081,10,0,0.43908543597375366,0
1082,15,1,0.10058851383345735,0
1083,1,0,0.5737446165640714,0
1084,6,0,0.6750095830796635,0
1085,1,0,0.5737446165640714,0
1086,20,1,0.017046607589799093,0
1087,15,1,0.10058851383345735,0
1088,22,1,0.3224424451509617,0
1089,12,0,0.0030214886468691517,1
1090,26,0,1.0,0
1091,22,1,0.3224424451509617,0
1092,10,0,0.43908543597375366,0
1093,4,0,0.0005186137229700782,1
1094,10,0,0.43908543597375366,0
1095,7,1,0.02856885160882996,0
1096,17,0,0.028005141040384224,0
1097,4,0,0.0005186137229700782,1
1098,11,0,0.03438634467518997,0
1099,23,1,0.035355926852916636,0
1100,20,1,0.017046607589799093,0
1101,31,0,0.9898983066134524,0
1102,1,0,0.5737446165640714,0
1103,23,1,0.035355926852916636,0
1104,15,1,0.10058851383345735,1
1105,10,0,0.43908543597375366,0
1106,19,0,0.28931881214909017,0
1107,0,0,0.06769036505896413,1
1108,12,0,0.0030214886468691517,1
1109,22,1,0.3224424451509617,0
1110,10,0,0.43908543597375366,0
1111,12,0,0.0030214886468691517,0
1112,4,0,0.0005186137229700782,0
1113,14,1,0.3443820604748698,0
1114,15,1,0.10058851383345735,1
1115,15,1,0.10058851383345735,0
1116,20,1,0.017046607589799093,0
1117,4,0,0.0005186137229700782,1
1118,17,0,0.028005141040384224,1
1119,5,1,0.0,1
1120,19,0,0.28931881214909017,0
1121,22,1,0.3224424451509617,0
1122,8,1,0.23425556382331056,0
1123,0,0,0.06769036505896413,0
1124,12,0,0.0030214886468691517,1
1125,21,0,0.20413087104557037,0
1126,18,0,0.6438025660105076,0
1127,0,0,0.06769036505896413,0
1128,4,0,0.0005186137229700782,0
1129,20,1,0.017046607589799093,1
1130,24,0,0.8381699700105978,0
1131,4,0,0.0005186137229700782,0
1132,2,0,0.0424361315925951,0
1133,2,0,0.0424361315925951,1
1134,0,0,0.06769036505896413,1
1135,22,1,0.3224424451509617,0
1136,2,0,0.0424361315925951,1
1137,4,0,0.0005186137229700782,1
1138,7,1,0.02856885160882996,0
1139,16,1,0.46905228979232905,0
1140,3,0,0.30742519560756726,0
1141,29,0,0.615842521815599,0
1142,20,1,0.017046607589799093,1
1143,30,0,0.598525333152946,0
1144,15,1,0.10058851383345735,1
1145,0,0,0.06769036505896413,1
1146,0,0,0.06769036505896413,0
1147,12,0,0.0030214886468691517,0
1148,15,1,0.10058851383345735,1
1149,19,0,0.28931881214909017,0
1150,21,0,0.20413087104557037,0
1151,31,0,0.9898983066134524,0
1152,19,0,0.28931881214909017,1
1153,27,1,0.26194502694536514,0
1154,2,0,0.0424361315925951,0
1155,0,0,0.06769036505896413,0
1156,24,0,0.8381699700105978,0
1157,12,0,0.0030214886468691517,0
1158,14,1,0.3443820604748698,0
1159,22,1,0.3224424451509617,0
1160,27,1,0.26194502694536514,0
1161,12,0,0.0030214886468691517,1
1162,3,0,0.30742519560756726,1
1163,2,0,0.0424361315925951,0
1164,22,1,0.3224424451509617,0
1165,4,0,0.0005186137229700782,0
1166,0,0,0.06769036505896413,1
1167,21,0,0.20413087104557037,0
1168,0,0,0.06769036505896413,1
1169,22,1,0.3224424451509617,0
1170,0,0,0.06769036505896413,0
1171,2,0,0.0424361315925951,0
1172,25,0,0.6777604906536788,0
1173,2,0,0.0424361315925951,0
1174,23,1,0.035355926852916636,0
1175,7,1,0.02856885160882996,0
1176,1,0,0.5737446165640714,0
1177,4,0,0.0005186137229700782,1
1178,3,0,0.30742519560756726,0
1179,4,0,0.0005186137229700782,0
1180,28,0,0.13876299352860266,1
1181,2,0,0.0424361315925951,1
1182,14,1,0.3443820604748698,0
1183,20,1,0.017046607589799093,1
1184,0,0,0.06769036505896413,1
1185,13,1,0.07752147737265778,0
1186,13,1,0.07752147737265778,0
1187,8,1,0.23425556382331056,0
1188,4,0,0.0005186137229700782,0
1189,31,0,0.9898983066134524,0
1190,3,0,0.30742519560756726,0
1191,4,0,0.0005186137229700782,1
1192,3,0,0.30742519560756726,0
1193,8,1,0.23425556382331056,0
1194,30,0,0.598525333152946,0
1195,20,1,0.017046607589799093,0
1196,1,0,0.5737446165640714,0
1197,23,1,0.035355926852916636,1
1198,10,0,0.43908543597375366,0
1199,24,0,0.8381699700105978,0
1200,23,1,0.035355926852916636,1
1201,10,0,0.43908543597375366,0
1202,19,0,0.28931881214909017,0
1203,3,0,0.30742519560756726,0
1204,4,0,0.0005186137229700782,1
1205,0,0,0.06769036505896413,0
1206,0,0,0.06769036505896413,1
1207,9,1,0.19524679248686555,0
1208,14,1,0.3443820604748698,0
1209,10,0,0.43908543597375366,0
1210,22,1,0.3224424451509617,0
1211,0,0,0.06769036505896413,1
1212,13,1,0.07752147737265778,0
1213,5,1,0.0,0
1214,19,0,0.28931881214909017,0
1215,22,1,0.3224424451509617,0
1216,15,1,0.10058851383345735,1
1217,20,1,0.017046607589799093,0
1218,4,0,0.0005186137229700782,1
1219,18,0,0.6438025660105076,0
1220,14,1,0.3443820604748698,0
1221,11,0,0.03438634467518997,0
1222,8,1,0.23425556382331056,0
1223,19,0,0.28931881214909017,1
1224,20,1,0.017046607589799093,0
1225,20,1,0.017046607589799093,1
1226,17,0,0.028005141040384224,1
1227,2,0,0.0424361315925951,0
1228,22,1,0.3224424451509617,0
1229,7,1,0.02856885160882996,0
1230,27,1,0.26194502694536514,0
1231,8,1,0.23425556382331056,0
1232,11,0,0.03438634467518997,0
1233,22,1,0.3224424451509617,0
1234,22,1,0.3224424451509617,0
1235,3,0,0.30742519560756726,0
1236,0,0,0.06769036505896413,0
1237,0,0,0.06769036505896413,0
1238,0,0,0.06769036505896413,0
1239,12,0,0.0030214886468691517,1
1240,11,0,0.03438634467518997,0
1241,14,1,0.3443820604748698,0
1242,29,0,0.615842521815599,0
1243,18,0,0.6438025660105076,0
1244,15,1,0.10058851383345735,1
1245,21,0,0.20413087104557037,0
1246,10,0,0.43908543597375366,0
1247,20,1,0.017046607589799093,1
1248,31,0,0.9898983066134524,0
1249,9,1,0.19524679248686555,0
1250,2,0,0.0424361315925951,0
1251,8,1,0.23425556382331056,0
1252,22,1,0.3224424451509617,0
1253,30,0,0.598525333152946,0
1254,28,0,0.13876299352860266,1
1255,15,1,0.10058851383345735,1
1256,8,1,0.23425556382331056,0
1257,0,0,0.06769036505896413,0
1258,22,1,0.3224424451509617,0
1259,24,0,0.8381699700105978,0
1260,19,0,0.28931881214909017,0
1261,12,0,0.0030214886468691517,1
1262,8,1,0.23425556382331056,1
1263,8,1,0.23425556382331056,0
1264,7,1,0.02856885160882996,1
1265,14,1,0.3443820604748698,0
1266,23,1,0.035355926852916636,1
1267,0,0,0.06769036505896413,1
1268,31,0,0.9898983066134524,0
1269,20,1,0.017046607589799093,1
1270,0,0,0.06769036505896413,0
1271,23,1,0.035355926852916636,0
1272,23,1,0.035355926852916636,0
1273,20,1,0.017046607589799093,1
1274,7,1,0.02856885160882996,0
1275,8,1,0.23425556382331056,0
1276,22,1,0.3224424451509617,0
1277,22,1,0.3224424451509617,0
1278,4,0,0.0005186137229700782,1
1279,3,0,0.30742519560756726,1
1280,17,0,0.028005141040384224,1
1281,8,1,0.23425556382331056,0
1282,19,0,0.28931881214909017,1
1283,25,0,0.6777604906536788,0
1284,12,0,0.0030214886468691517,1
1285,4,0,0.0005186137229700782,0
1286,5,1,0.0,0
1287,2,0,0.0424361315925951,0
1288,12,0,0.0030214886468691517,1
1289,20,1,0.017046607589799093,0
1290,19,0,0.28931881214909017,0
1291,15,1,0.10058851383345735,1
1292,3,0,0.30742519560756726,0
1293,3,0,0.30742519560756726,0
1294,0,0,0.06769036505896413,1
1295,23,1,0.035355926852916636,0
1296,16,1,0.46905228979232905,0
1297,12,0,0.0030214886468691517,0
1298,19,0,0.28931881214909017,0
1299,5,1,0.0,1
1300,11,0,0.03438634467518997,0
1301,19,0,0.28931881214909017,1
1302,12,0,0.0030214886468691517,1
1303,12,0,0.0030214886468691517,1
1304,0,0,0.06769036505896413,0
1305,19,0,0.28931881214909017,1
1306,4,0,0.0005186137229700782,0
1307,5,1,0.0,1
1308,20,1,0.017046607589799093,0
1309,20,1,0.017046607589799093,0
1310,1,0,0.5737446165640714,0
1311,19,0,0.28931881214909017,1
1312,12,0,0.0030214886468691517,1
1313,4,0,0.0005186137229700782,1
1314,16,1,0.46905228979232905,0
1315,15,1,0.10058851383345735,0
1316,0,0,0.06769036505896413,0
1317,10,0,0.43908543597375366,0
1318,8,1,0.23425556382331056,0
1319,6,0,0.6750095830796635,0
1320,8,1,0.23425556382331056,0
1321,25,0,0.6777604906536788,0
1322,4,0,0.0005186137229700782,1
1323,8,1,0.23425556382331056,0
1324,23,1,0.035355926852916636,0
1325,12,0,0.0030214886468691517,1
1326,0,0,0.06769036505896413,1
1327,2,0,0.0424361315925951,1
1328,12,0,0.0030214886468691517,0
1329,12,0,0.0030214886468691517,1
1330,3,0,0.30742519560756726,0
1331,27,1,0.26194502694536514,0
1332,9,1,0.19524679248686555,0
1333,14,1,0.3443820604748698,0
1334,13,1,0.07752147737265778,0
1335,12,0,0.0030214886468691517,1
1336,20,1,0.017046607589799093,0
1337,7,1,0.02856885160882996,1
1338,1,0,0.5737446165640714,0
1339,22,1,0.3224424451509617,0
1340,21,0,0.20413087104557037,0
1341,30,0,0.598525333152946,0
1342,1,0,0.5737446165640714,0
1343,24,0,0.8381699700105978,0
1344,23,1,0.035355926852916636,1
1345,15,1,0.10058851383345735,0
1346,28,0,0.13876299352860266,0
1347,10,0,0.43908543597375366,0
1348,13,1,0.07752147737265778,0
1349,27,1,0.26194502694536514,0
1350,21,0,0.20413087104557037,0
1351,0,0,0.06769036505896413,1
1352,9,1,0.19524679248686555,0
1353,2,0,0.0424361315925951,1
1354,22,1,0.3224424451509617,0
1355,22,1,0.3224424451509617,0
1356,0,0,0.06769036505896413,0
1357,23,1,0.035355926852916636,0
1358,4,0,0.0005186137229700782,1
1359,14,1,0.3443820604748698,0
1360,4,0,0.0005186137229700782,0
1361,4,0,0.0005186137229700782,1
1362,20,1,0.017046607589799093,1
1363,8,1,0.23425556382331056,0
1364,4,0,0.0005186137229700782,1
1365,3,0,0.30742519560756726,0
1366,2,0,0.0424361315925951,1
1367,4,0,0.0005186137229700782,1
1368,8,1,0.23425556382331056,0
1369,4,0,0.0005186137229700782,1
1370,23,1,0.035355926852916636,1
1371,8,1,0.23425556382331056,0
1372,22,1,0.3224424451509617,1
1373,21,0,0.20413087104557037,0
1374,26,0,1.0,0
1375,22,1,0.3224424451509617,0
1376,30,0,0.598525333152946,0
1377,3,0,0.30742519560756726,1
1378,7,1,0.02856885160882996,1
1379,8,1,0.23425556382331056,0
1380,4,0,0.0005186137229700782,0
1381,19,0,0.28931881214909017,0
1382,2,0,0.0424361315925951,0
1383,12,0,0.0030214886468691517,1
1384,19,0,0.28931881214909017,1
1385,3,0,0.30742519560756726,1
1386,8,1,0.23425556382331056,0
1387,20,1,0.017046607589799093,1
1388,2,0,0.0424361315925951,0
1389,17,0,0.028005141040384224,0
1390,19,0,0.28931881214909017,0
1391,1,0,0.5737446165640714,0
1392,0,0,0.06769036505896413,0
1393,29,0,0.615842521815599,0
1394,16,1,0.46905228979232905,0
1395,17,0,0.028005141040384224,1
1396,3,0,0.30742519560756726,1
1397,1,0,0.5737446165640714,0
1398,23,1,0.035355926852916636,1
1399,9,1,0.19524679248686555,0
1400,3,0,0.30742519560756726,1
1401,3,0,0.30742519560756726,0
1402,9,1,0.19524679248686555,0
1403,22,1,0.3224424451509617,0
1404,20,1,0.017046607589799093,1
1405,4,0,0.0005186137229700782,1
1406,4,0,0.0005186137229700782,1
1407,13,1,0.07752147737265778,0
1408,22,1,0.3224424451509617,0
1409,4,0,0.0005186137229700782,1
1410,9,1,0.19524679248686555,0
1411,2,0,0.0424361315925951,0
1412,9,1,0.19524679248686555,0
1413,3,0,0.30742519560756726,1
1414,12,0,0.0030214886468691517,1
1415,22,1,0.3224424451509617,0
1416,19,0,0.28931881214909017,1
1417,1,0,0.5737446165640714,0
1418,18,0,0.6438025660105076,0
1419,20,1,0.017046607589799093,1
1420,10,0,0.43908543597375366,0
1421,8,1,0.23425556382331056,0
1422,9,1,0.19524679248686555,0
1423,17,0,0.028005141040384224,1
1424,9,1,0.19524679248686555,0
1425,25,0,0.6777604906536788,0
1426,17,0,0.028005141040384224,1
1427,3,0,0.30742519560756726,1
1428,5,1,0.0,1
1429,0,0,0.06769036505896413,0
1430,25,0,0.6777604906536788,1
1431,13,1,0.07752147737265778,0
1432,12,0,0.0030214886468691517,1
1433,13,1,0.07752147737265778,0
1434,28,0,0.13876299352860266,1
1435,8,1,0.23425556382331056,1
1436,2,0,0.0424361315925951,0
1437,8,1,0.23425556382331056,0
1438,27,1,0.26194502694536514,0
1439,12,0,0.0030214886468691517,0
1440,4,0,0.0005186137229700782,1
1441,3,0,0.30742519560756726,0
1442,0,0,0.06769036505896413,0
1443,0,0,0.06769036505896413,1
1444,12,0,0.0030214886468691517,1
1445,1,0,0.5737446165640714,0
1446,0,0,0.06769036505896413,0
1447,3,0,0.30742519560756726,1
1448,17,0,0.028005141040384224,1
1449,30,0,0.598525333152946,0
1450,9,1,0.19524679248686555,0
1451,23,1,0.035355926852916636,1
1452,0,0,0.06769036505896413,0
1453,8,1,0.23425556382331056,1
1454,24,0,0.8381699700105978,0
1455,4,0,0.0005186137229700782,0
1456,12,0,0.0030214886468691517,1
1457,0,0,0.06769036505896413,0
1458,12,0,0.0030214886468691517,0
1459,14,1,0.3443820604748698,0
1460,12,0,0.0030214886468691517,1
1461,19,0,0.28931881214909017,0
1462,13,1,0.07752147737265778,0
1463,22,1,0.3224424451509617,0
1464,10,0,0.43908543597375366,0
1465,10,0,0.43908543597375366,0
1466,4,0,0.0005186137229700782,1
1467,0,0,0.06769036505896413,1
1468,9,1,0.19524679248686555,0
1469,15,1,0.10058851383345735,0
1470,27,1,0.26194502694536514,0
1471,25,0,0.6777604906536788,1
1472,0,0,0.06769036505896413,1
1473,9,1,0.19524679248686555,0
1474,8,1,0.23425556382331056,0
1475,19,0,0.28931881214909017,0
1476,12,0,0.0030214886468691517,1
1477,12,0,0.0030214886468691517,1
1478,17,0,0.028005141040384224,1
1479,8,1,0.23425556382331056,0
1480,2,0,0.0424361315925951,0
1481,3,0,0.30742519560756726,0
1482,13,1,0.07752147737265778,0
1483,23,1,0.035355926852916636,1
1484,4,0,0.0005186137229700782,1
1485,29,0,0.615842521815599,0
1486,26,0,1.0,0
1487,2,0,0.0424361315925951,0
1488,23,1,0.035355926852916636,1
1489,9,1,0.19524679248686555,0
1490,12,0,0.0030214886468691517,1
1491,19,0,0.28931881214909017,0
1492,15,1,0.10058851383345735,0
1493,0,0,0.06769036505896413,0
1494,19,0,0.28931881214909017,0
1495,16,1,0.46905228979232905,0
1496,0,0,0.06769036505896413,0
1497,25,0,0.6777604906536788,0
1498,2,0,0.0424361315925951,0
1499,16,1,0.46905228979232905,0
1500,1,0,0.5737446165640714,0
1501,12,0,0.0030214886468691517,1
1502,20,1,0.017046607589799093,0
1503,17,0,0.028005141040384224,1
1504,22,1,0.3224424451509617,0
1505,1,0,0.5737446165640714,0
1506,19,0,0.28931881214909017,0
1507,31,0,0.9898983066134524,0
1508,24,0,0.8381699700105978,0
1509,12,0,0.0030214886468691517,0
1510,0,0,0.06769036505896413,0
1511,0,0,0.06769036505896413,1
1512,5,1,0.0,1
1513,0,0,0.06769036505896413,0
1514,26,0,1.0,0
1515,0,0,0.06769036505896413,1
1516,3,0,0.30742519560756726,0
1517,18,0,0.6438025660105076,0
1518,12,0,0.0030214886468691517,1
1519,22,1,0.3224424451509617,0
1520,8,1,0.23425556382331056,1
1521,1,0,0.5737446165640714,0
1522,3,0,0.30742519560756726,0
1523,3,0,0.30742519560756726,0
1524,9,1,0.19524679248686555,0
1525,21,0,0.20413087104557037,0
1526,4,0,0.0005186137229700782,0
1527,21,0,0.20413087104557037,0
1528,8,1,0.23425556382331056,1
1529,20,1,0.017046607589799093,1
1530,8,1,0.23425556382331056,1
1531,0,0,0.06769036505896413,0
1532,6,0,0.6750095830796635,0
1533,3,0,0.30742519560756726,0
1534,8,1,0.23425556382331056,1
1535,13,1,0.07752147737265778,0
1536,13,1,0.07752147737265778,0
1537,0,0,0.06769036505896413,0
1538,10,0,0.43908543597375366,0
1539,15,1,0.10058851383345735,1
1540,4,0,0.0005186137229700782,1
1541,29,0,0.615842521815599,0
1542,9,1,0.19524679248686555,0
1543,8,1,0.23425556382331056,0
1544,2,0,0.0424361315925951,0
1545,12,0,0.0030214886468691517,1
1546,10,0,0.43908543597375366,0
1547,13,1,0.07752147737265778,0
1548,2,0,0.0424361315925951,1
1549,21,0,0.20413087104557037,0
1550,24,0,0.8381699700105978,0
1551,17,0,0.028005141040384224,1
1552,12,0,0.0030214886468691517,1
1553,8,1,0.23425556382331056,0
1554,26,0,1.0,0
1555,3,0,0.30742519560756726,1
1556,15,1,0.10058851383345735,0
1557,22,1,0.3224424451509617,0
1558,21,0,0.20413087104557037,0
1559,23,1,0.035355926852916636,1
1560,7,1,0.02856885160882996,0
1561,15,1,0.10058851383345735,1
1562,20,1,0.017046607589799093,0
1563,12,0,0.0030214886468691517,1
1564,17,0,0.028005141040384224,0
1565,31,0,0.9898983066134524,0
1566,8,1,0.23425556382331056,1
1567,12,0,0.0030214886468691517,1
1568,22,1,0.3224424451509617,0
1569,3,0,0.30742519560756726,0
1570,8,1,0.23425556382331056,1
1571,13,1,0.07752147737265778,0
1572,1,0,0.5737446165640714,0
1573,22,1,0.3224424451509617,0
1574,25,0,0.6777604906536788,0
1575,4,0,0.0005186137229700782,1
1576,23,1,0.035355926852916636,1
1577,4,0,0.0005186137229700782,1
1578,29,0,0.615842521815599,0
1579,14,1,0.3443820604748698,0
1580,2,0,0.0424361315925951,0
1581,27,1,0.26194502694536514,0
1582,15,1,0.10058851383345735,0
1583,7,1,0.02856885160882996,0
1584,8,1,0.23425556382331056,1
1585,15,1,0.10058851383345735,0
1586,3,0,0.30742519560756726,0
1587,1,0,0.5737446165640714,0
1588,2,0,0.0424361315925951,0
1589,4,0,0.0005186137229700782,0
1590,20,1,0.017046607589799093,0
1591,18,0,0.6438025660105076,0
1592,3,0,0.30742519560756726,0
1593,4,0,0.0005186137229700782,1
1594,7,1,0.02856885160882996,0
1595,22,1,0.3224424451509617,0
1596,3,0,0.30742519560756726,0
1597,12,0,0.0030214886468691517,1
1598,20,1,0.017046607589799093,0
1599,4,0,0.0005186137229700782,1
1600,2,0,0.0424361315925951,0
1601,17,0,0.028005141040384224,1
1602,12,0,0.0030214886468691517,1
1603,7,1,0.02856885160882996,0
1604,2,0,0.0424361315925951,0
1605,29,0,0.615842521815599,0
